Codigo,Descripcion,DAI,ISC,IVA,Nota_Referencia,Exento_IVA,Keywords_Sugeridas
0812.10.90.00.00,"FRUTAS Y OTROS FRUTOS, CONSERVADOS PROVISIONALMENTE, PERO TODAVÍA IMPROPIOS, EN ESTE ESTADO, PARA CONSUMO INMEDIATO > Otras",0.0,0.1,0.01,,No,"Frutas en conserva, Frutos preservados, Alimentos enlatados, Conservas de frutas, Productos alimenticios procesados."
0812.90.10.00.00,"FRUTAS Y OTROS FRUTOS, CONSERVADOS PROVISIONALMENTE, PERO TODAVÍA IMPROPIOS, EN ESTE ESTADO, PARA CONSUMO INMEDIATO > Fresas (frutillas)",0.15,0.15,0.15,,No,"Frutas en conserva, Fresas enlatadas, Frutas procesadas, Conservas de frutas, Fresas preservadas"
0812.90.90.00.00,"FRUTAS Y OTROS FRUTOS, CONSERVADOS PROVISIONALMENTE, PERO TODAVÍA IMPROPIOS, EN ESTE ESTADO, PARA CONSUMO INMEDIATO > Otros",0.0,0.15,0.01,,No,"Frutas en conserva, Frutos preservados, Alimentos enlatados, Conservas de frutas, Productos alimenticios procesados."
0813.10.00.00.00,"FRUTAS Y OTROS FRUTOS, SECOS, EXCEPTO LOS DE LAS PARTIDAS 08.01 A 08.06; MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CÁSCARA DE ESTE CAPÍTULO > Albaricoques (damascos, chabacanos)",0.15,0.15,0.15,,No,"Frutos secos, Albaricoques secos, Frutas deshidratadas, Mezclas de frutos, Frutos de cáscara"
0813.20.00.00.00,"FRUTAS Y OTROS FRUTOS, SECOS, EXCEPTO LOS DE LAS PARTIDAS 08.01 A 08.06; MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CÁSCARA DE ESTE CAPÍTULO > Ciruelas",0.0,0.15,0.15,,No,"Frutas secas, Frutos secos, Ciruelas deshidratadas, Mezclas de frutas, Frutos de cáscara"
0813.30.10.00.00,"FRUTAS Y OTROS FRUTOS, SECOS, EXCEPTO LOS DE LAS PARTIDAS 08.01 A 08.06; MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CÁSCARA DE ESTE CAPÍTULO > En trozos",0.15,0.15,0.15,,No,"Frutos secos, Frutas deshidratadas, Mezclas de frutos, Frutas en trozos, Frutos de cáscara"
0813.30.90.00.00,"FRUTAS Y OTROS FRUTOS, SECOS, EXCEPTO LOS DE LAS PARTIDAS 08.01 A 08.06; MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CÁSCARA DE ESTE CAPÍTULO > Otras",0.15,0.15,0.15,,No,"Frutos secos, Frutas deshidratadas, Mezclas de frutos, Frutos de cáscara, Snacks saludables"
0813.40.00.00.00,"FRUTAS Y OTROS FRUTOS, SECOS, EXCEPTO LOS DE LAS PARTIDAS 08.01 A 08.06; MEZCLAS DE FRUTAS U OTROS FRUTOS, SECOS, O DE FRUTOS DE CÁSCARA DE ESTE CAPÍTULO > Las demás frutas u otros frutos 42",0.0,0.15,0.15,,No,"Frutos secos, Frutas deshidratadas, Mezclas de frutos, Frutas secas, Frutos de cáscara"
0901.11.10.00.10,"CAFÉ, INCLUSO TOSTADO O DESCAFEINADO; CÁSCARA Y CASCARILLA DE CAFÉ; SUCEDÁNEOS DEL CAFÉ QUE CONTENGAN CAFÉ EN CUALQUIER PROPORCIÓN > Orgánico",0.0,0.0,0.0,,No,"Café orgánico, Café tostado, Café descafeinado, Sucedáneos de café, Cáscara de café"
0901.11.10.00.90,"CAFÉ, INCLUSO TOSTADO O DESCAFEINADO; CÁSCARA Y CASCARILLA DE CAFÉ; SUCEDÁNEOS DEL CAFÉ QUE CONTENGAN CAFÉ EN CUALQUIER PROPORCIÓN > Los demás",0.0,0.0,0.0,,No,"café tostado, café descafeinado, cáscara de café, sucedáneos de café, productos de café"
0901.11.20.00.10,"CAFÉ, INCLUSO TOSTADO O DESCAFEINADO; CÁSCARA Y CASCARILLA DE CAFÉ; SUCEDÁNEOS DEL CAFÉ QUE CONTENGAN CAFÉ EN CUALQUIER PROPORCIÓN > Orgánico",0.0,0.0,0.0,,No,"Café orgánico, café tostado, café descafeinado, sucedáneos de café, cáscara de café."
0901.11.20.00.90,"CAFÉ, INCLUSO TOSTADO O DESCAFEINADO; CÁSCARA Y CASCARILLA DE CAFÉ; SUCEDÁNEOS DEL CAFÉ QUE CONTENGAN CAFÉ EN CUALQUIER PROPORCIÓN > Los demás",0.0,0.0,0.0,,No,"café tostado, café descafeinado, cáscara de café, sucedáneos de café, productos de café"
0901.11.30.00.10,"CAFÉ, INCLUSO TOSTADO O DESCAFEINADO; CÁSCARA Y CASCARILLA DE CAFÉ; SUCEDÁNEOS DEL CAFÉ QUE CONTENGAN CAFÉ EN CUALQUIER PROPORCIÓN > Orgánico",0.0,0.0,0.0,,No,"Café orgánico, café tostado, café descafeinado, sucedáneos de café, cáscara de café."
0901.11.30.00.90,"CAFÉ, INCLUSO TOSTADO O DESCAFEINADO; CÁSCARA Y CASCARILLA DE CAFÉ; SUCEDÁNEOS DEL CAFÉ QUE CONTENGAN CAFÉ EN CUALQUIER PROPORCIÓN > Los demás",0.0,0.0,0.0,,No,"café tostado, café descafeinado, cáscara de café, sucedáneos de café, productos de café"
0901.11.90.00.00,"CAFÉ, INCLUSO TOSTADO O DESCAFEINADO; CÁSCARA Y CASCARILLA DE CAFÉ; SUCEDÁNEOS DEL CAFÉ QUE CONTENGAN CAFÉ EN CUALQUIER PROPORCIÓN > Otros",0.0,0.0,0.0,,No,"Café tostado, Café descafeinado, Sucedáneos de café, Cáscara de café, Productos de café"
0901.12.00.00.10,"CAFÉ, INCLUSO TOSTADO O DESCAFEINADO; CÁSCARA Y CASCARILLA DE CAFÉ; SUCEDÁNEOS DEL CAFÉ QUE CONTENGAN CAFÉ EN CUALQUIER PROPORCIÓN > Orgánico",0.0,0.0,0.0,,No,"Café orgánico, Café tostado, Café descafeinado, Sucedáneos de café, Cáscara de café"
0901.12.00.00.90,"CAFÉ, INCLUSO TOSTADO O DESCAFEINADO; CÁSCARA Y CASCARILLA DE CAFÉ; SUCEDÁNEOS DEL CAFÉ QUE CONTENGAN CAFÉ EN CUALQUIER PROPORCIÓN > Los demás",0.0,0.0,0.0,,No,"café tostado, café descafeinado, cáscara de café, sucedáneos de café, productos de café"
0901.21.00.00.11,"CAFÉ, INCLUSO TOSTADO O DESCAFEINADO; CÁSCARA Y CASCARILLA DE CAFÉ; SUCEDÁNEOS DEL CAFÉ QUE CONTENGAN CAFÉ EN CUALQUIER PROPORCIÓN > En presentación inferior o igual a 115 g",0.0,0.0,0.0,,No,"Café molido, Café en grano, Café descafeinado, Sucedáneos de café, Café tostado"
0901.21.00.00.19,"CAFÉ, INCLUSO TOSTADO O DESCAFEINADO; CÁSCARA Y CASCARILLA DE CAFÉ; SUCEDÁNEOS DEL CAFÉ QUE CONTENGAN CAFÉ EN CUALQUIER PROPORCIÓN > Otras",0.0,0.0,0.0,,No,"Café tostado, Café descafeinado, Sucedáneos de café, Cáscara de café, Productos de café"
0901.21.00.00.90,"CAFÉ, INCLUSO TOSTADO O DESCAFEINADO; CÁSCARA Y CASCARILLA DE CAFÉ; SUCEDÁNEOS DEL CAFÉ QUE CONTENGAN CAFÉ EN CUALQUIER PROPORCIÓN > Los demás",0.0,0.0,0.0,,No,"café tostado, café descafeinado, cáscara de café, sucedáneos de café, productos de café"
0901.22.00.00.00,"CAFÉ, INCLUSO TOSTADO O DESCAFEINADO; CÁSCARA Y CASCARILLA DE CAFÉ; SUCEDÁNEOS DEL CAFÉ QUE CONTENGAN CAFÉ EN CUALQUIER PROPORCIÓN > Descafeinado",0.0,0.0,0.0,,No,"Café, Tostado, Descafeinado, Sucedáneos, Granos"
0901.90.00.00.00,"CAFÉ, INCLUSO TOSTADO O DESCAFEINADO; CÁSCARA Y CASCARILLA DE CAFÉ; SUCEDÁNEOS DEL CAFÉ QUE CONTENGAN CAFÉ EN CUALQUIER PROPORCIÓN > Los demás",0.0,0.0,0.0,,No,"café tostado, café descafeinado, cáscara de café, sucedáneos de café, productos de café"
0902.10.00.00.00,"TÉ, INCLUSO AROMATIZADO > Té verde (sin fermentar) presentado en envases inmediatos con un contenido inferior o igual a 3 kg",0.0,0.0,0.0,,No,"infusiones, bebidas, té aromatizado, té en bolsa, té envasado"
0902.20.00.00.00,"TÉ, INCLUSO AROMATIZADO > Té verde (sin fermentar) presentado de otra forma 44",0.0,0.0,0.0,,No,"infusiones, bebidas, té aromatizado, té verde, productos de herbolario"
0902.40.00.00.00,"TÉ, INCLUSO AROMATIZADO > Té negro (fermentado) y té parcialmente fermentado, presentados de otra forma",0.0,0.15,0.15,,No,"infusiones, bebidas, té aromático, té en bolsa, té suelto"
0903.00.00.00.00,"TÉ, INCLUSO AROMATIZADO > Té negro (fermentado) y té parcialmente fermentado, presentados de otra forma > YERBA MATE",0.0,0.15,0.01,,No,"infusiones, bebidas, hierbas, té aromatizado, yerba"
0904.11.10.00.00,"PIMIENTA DEL GÉNERO PIPER; FRUTOS DE LOS GÉNEROS CAPSICUM O PIMENTA, SECOS, TRITURADOS O PULVERIZADOS > Pimienta negra",0.0,0.1,0.15,,No,"Especias, Condimentos, Pimienta, Sazonadores, Productos aromáticos"
0904.11.90.00.00,"PIMIENTA DEL GÉNERO PIPER; FRUTOS DE LOS GÉNEROS CAPSICUM O PIMENTA, SECOS, TRITURADOS O PULVERIZADOS > Otras",0.0,0.0,0.15,,No,"Especias, Condimentos, Pimiento seco, Pimienta triturada, Pimentón"
0904.12.00.00.00,"PIMIENTA DEL GÉNERO PIPER; FRUTOS DE LOS GÉNEROS CAPSICUM O PIMENTA, SECOS, TRITURADOS O PULVERIZADOS > Triturada o pulverizada",0.0,0.05,0.15,,No,"Pimienta, Especias, Condimentos, Pimiento, Sazonadores"
0904.21.00.00.00,"PIMIENTA DEL GÉNERO PIPER; FRUTOS DE LOS GÉNEROS CAPSICUM O PIMENTA, SECOS, TRITURADOS O PULVERIZADOS > Secos, sin triturar ni pulverizar",0.0,0.1,0.15,,No,"Pimienta seca, Especias, Condimentos, Frutos secos, Pimiento"
0904.22.00.00.00,"PIMIENTA DEL GÉNERO PIPER; FRUTOS DE LOS GÉNEROS CAPSICUM O PIMENTA, SECOS, TRITURADOS O PULVERIZADOS > Triturados o pulverizados",0.0,0.05,0.15,,No,"Especias, Condimentos, Pimentón, Pimienta molida, Sazonadores"
0905.10.00.00.00,VAINILLA > Sin triturar ni pulverizar,0.0,0.1,0.15,,No,"Vainilla en grano, Vainilla natural, Vainilla entera, Vainilla sin procesar, Vainilla orgánica"
0905.20.00.00.00,VAINILLA > Triturada o pulverizada,0.0,0.1,0.15,,No,"Especias, Saborizante, Condimento, Aromatizante, Ingrediente"
0906.11.00.00.00,CANELA Y FLORES DE CANELERO > Canela (Cinnamomum zeylanicum Blume),0.0,0.0,0.15,,No,"Especias, Aromatizantes, Condimentos, Hierbas, Productos naturales."
0906.19.00.00.00,CANELA Y FLORES DE CANELERO > Las demás,0.0,0.0,0.15,,No,"Especias, Aromas, Condimentos, Hierbas, Productos naturales."
0906.20.00.00.00,CANELA Y FLORES DE CANELERO > Trituradas o pulverizadas,0.0,0.1,0.15,,No,"Especias, Aromatizantes, Condimentos, Hierbas, Ingredientes"
0907.10.00.00.00,"CLAVO (FRUTOS ENTEROS, CLAVILLOS Y PEDÚNCULOS) > Sin triturar ni pulverizar",0.0,0.0,0.15,,No,"Especias, Clavo de olor, Frutos secos, Aromatizantes, Ingredientes culinarios"
0907.20.00.00.00,"CLAVO (FRUTOS ENTEROS, CLAVILLOS Y PEDÚNCULOS) > Triturados o pulverizados",0.0,0.0,0.01,,No,"Especias, condimentos, clavo de olor, ingredientes, aromatizantes."
0908.11.00.00.00,"NUEZ MOSCADA, MACIS, AMOMOS Y CARDAMOMOS > Sin triturar ni pulverizar",0.0,0.0,0.15,,No,"Especias, Condimentos, Aromas, Ingredientes, Hierbas"
0908.12.00.00.00,"NUEZ MOSCADA, MACIS, AMOMOS Y CARDAMOMOS > Triturada o pulverizada",0.0,0.0,0.01,,No,"Especias, Condimentos, Aromatizantes, Ingredientes, Sazonadores"
0908.21.00.00.00,"NUEZ MOSCADA, MACIS, AMOMOS Y CARDAMOMOS > Sin triturar ni pulverizar",0.0,0.0,0.15,,No,"Especias enteras, Condimentos naturales, Nuez moscada entera, Macis sin procesar, Cardamomo sin triturar"
0908.22.00.00.00,"NUEZ MOSCADA, MACIS, AMOMOS Y CARDAMOMOS > Triturados o pulverizados",0.0,0.0,0.01,,No,"Especias, Condimentos, Aromatizantes, Ingredientes, Sazonadores"
0908.31.10.00.00,"NUEZ MOSCADA, MACIS, AMOMOS Y CARDAMOMOS > Amomos",0.0,0.1,0.15,,No,"Especias, Aromas, Condimentos, Sazonadores, Ingredientes"
0908.31.20.00.10,"NUEZ MOSCADA, MACIS, AMOMOS Y CARDAMOMOS > Orgánico",0.0,0.15,0.15,,No,"Especias, Condimentos, Hierbas, Aromáticos, Orgánico"
0908.31.20.00.90,"NUEZ MOSCADA, MACIS, AMOMOS Y CARDAMOMOS > Los demás",0.0,0.15,0.15,,No,"Especias, Condimentos, Aromatizantes, Hierbas, Sazonadores"
0908.32.10.00.00,"NUEZ MOSCADA, MACIS, AMOMOS Y CARDAMOMOS > Amomos",0.0,0.1,0.15,,No,"Especias, Aromas, Condimentos, Sazonadores, Ingredientes"
0908.32.20.00.00,"NUEZ MOSCADA, MACIS, AMOMOS Y CARDAMOMOS > Cardamomos",0.0,0.15,0.15,,No,"Especias, Aromas, Condimentos, Hierbas, Sazonadores"
0909.21.00.00.00,"SEMILLAS DE ANÍS, BADIANA, HINOJO, CILANTRO, COMINO O ALCARAVEA; BAYAS DE ENEBRO > Sin triturar ni pulverizar",0.0,0.0,0.15,,No,"especias, hierbas, semillas, condimentos, botánicos"
0909.22.00.00.00,"SEMILLAS DE ANÍS, BADIANA, HINOJO, CILANTRO, COMINO O ALCARAVEA; BAYAS DE ENEBRO > Trituradas o pulverizadas",0.0,0.0,0.01,,No,"Especias, Condimentos, Hierbas, Aromáticas, Ingredientes"
0909.31.00.00.00,"SEMILLAS DE ANÍS, BADIANA, HINOJO, CILANTRO, COMINO O ALCARAVEA; BAYAS DE ENEBRO > Sin triturar ni pulverizar",0.0,0.0,0.15,,No,"especias, hierbas, semillas, condimentos, botánicos"
0909.32.00.00.00,"SEMILLAS DE ANÍS, BADIANA, HINOJO, CILANTRO, COMINO O ALCARAVEA; BAYAS DE ENEBRO > Trituradas o pulverizadas",0.0,0.0,0.01,,No,"especias, condimentos, hierbas, ingredientes, aromatizantes"
0909.61.20.00.00,"SEMILLAS DE ANÍS, BADIANA, HINOJO, CILANTRO, COMINO O ALCARAVEA; BAYAS DE ENEBRO > Semillas de alcaravea",0.0,0.0,0.15,,No,"especias, condimentos, semillas aromáticas, hierbas, ingredientes culinarios"
0909.61.30.00.00,"SEMILLAS DE ANÍS, BADIANA, HINOJO, CILANTRO, COMINO O ALCARAVEA; BAYAS DE ENEBRO > Semillas de hinojo; bayas de enebro",0.0,0.0,0.01,,No,"especias, condimentos, hierbas, semillas, aromáticas"
0909.62.10.00.00,"SEMILLAS DE ANÍS, BADIANA, HINOJO, CILANTRO, COMINO O ALCARAVEA; BAYAS DE ENEBRO > Semillas de anís o de badiana",0.0,0.0,0.15,,No,"especias, condimentos, semillas aromáticas, hierbas, botánicos"
0909.62.20.00.00,"SEMILLAS DE ANÍS, BADIANA, HINOJO, CILANTRO, COMINO O ALCARAVEA; BAYAS DE ENEBRO > Semillas de alcaravea",0.0,0.0,0.15,,No,"especias, condimentos, semillas aromáticas, hierbas, ingredientes culinarios"
0909.62.30.00.00,"SEMILLAS DE ANÍS, BADIANA, HINOJO, CILANTRO, COMINO O ALCARAVEA; BAYAS DE ENEBRO > Semillas de hinojo; bayas de enebro",0.0,0.0,0.01,,No,"especias, condimentos, hierbas, semillas, aromáticas"
0910.11.10.00.00,"JENGIBRE, AZAFRÁN, CÚRCUMA, TOMILLO, HOJAS DE LAUREL, CURRY Y DEMÁS ESPECIAS > Seco",0.1,0.0,0.15,,No,"Especias secas, Condimentos, Hierbas aromáticas, Mezclas de especias, Sazonadores"
0910.11.90.00.10,"JENGIBRE, AZAFRÁN, CÚRCUMA, TOMILLO, HOJAS DE LAUREL, CURRY Y DEMÁS ESPECIAS > Orgánico",0.1,0.0,0.15,,No,"Especias orgánicas, Condimentos naturales, Hierbas aromáticas, Productos gourmet, Sazonadores ecológicos"
0910.11.90.00.90,"JENGIBRE, AZAFRÁN, CÚRCUMA, TOMILLO, HOJAS DE LAUREL, CURRY Y DEMÁS ESPECIAS > Los demás",0.1,0.0,0.15,,No,"Especias, Condimentos, Hierbas, Aromatizantes, Sazonadores"
0910.12.10.00.00,"JENGIBRE, AZAFRÁN, CÚRCUMA, TOMILLO, HOJAS DE LAUREL, CURRY Y DEMÁS ESPECIAS > Seco",0.1,0.0,0.15,,No,"Especias secas, Condimentos, Hierbas aromáticas, Sazonadores, Mezclas de especias"
0910.12.90.00.00,"JENGIBRE, AZAFRÁN, CÚRCUMA, TOMILLO, HOJAS DE LAUREL, CURRY Y DEMÁS ESPECIAS > Otros",0.1,0.0,0.15,,No,"Especias, Condimentos, Hierbas, Aromatizantes, Sazonadores"
0910.20.00.00.00,"JENGIBRE, AZAFRÁN, CÚRCUMA, TOMILLO, HOJAS DE LAUREL, CURRY Y DEMÁS ESPECIAS > Azafrán",0.1,0.0,0.15,,No,"Especias, Condimentos, Hierbas, Sazonadores, Aromatizantes"
0910.30.00.00.10,"JENGIBRE, AZAFRÁN, CÚRCUMA, TOMILLO, HOJAS DE LAUREL, CURRY Y DEMÁS ESPECIAS > Orgánicas",0.1,0.0,0.15,,No,"Especias orgánicas, Condimentos naturales, Hierbas aromáticas, Productos gourmet, Sazonadores ecológicos"
0910.30.00.00.90,"JENGIBRE, AZAFRÁN, CÚRCUMA, TOMILLO, HOJAS DE LAUREL, CURRY Y DEMÁS ESPECIAS > Los demás",0.1,0.0,0.01,,No,"Especias, Condimentos, Hierbas, Aromatizantes, Sazonadores"
0910.91.00.00.00,"JENGIBRE, AZAFRÁN, CÚRCUMA, TOMILLO, HOJAS DE LAUREL, CURRY Y DEMÁS ESPECIAS > Mezclas previstas en la Nota 1 b) de este Capítulo",0.1,0.0,0.15,,No,"Especias, Condimentos, Hierbas, Aromatizantes, Mezclas de especias"
0910.99.10.00.00,"JENGIBRE, AZAFRÁN, CÚRCUMA, TOMILLO, HOJAS DE LAUREL, CURRY Y DEMÁS ESPECIAS > Tomillo",0.1,0.0,0.15,,No,"Especias, Hierbas, Condimentos, Aromatizantes, Sazonadores"
0910.99.20.00.00,"JENGIBRE, AZAFRÁN, CÚRCUMA, TOMILLO, HOJAS DE LAUREL, CURRY Y DEMÁS ESPECIAS > Hojas de Laurel",0.1,0.0,0.15,,No,"Especias, Aromáticas, Condimentos, Hierbas, Sazonadores"
0910.99.30.00.00,"JENGIBRE, AZAFRÁN, CÚRCUMA, TOMILLO, HOJAS DE LAUREL, CURRY Y DEMÁS ESPECIAS > Curry",0.1,0.0,0.15,,No,"Especias, Condimentos, Mezcla de especias, Sazonadores, Aromatizantes"
0910.99.90.00.00,"JENGIBRE, AZAFRÁN, CÚRCUMA, TOMILLO, HOJAS DE LAUREL, CURRY Y DEMÁS ESPECIAS > Otras _______________ 46",0.1,0.0,0.15,,No,"especias, condimentos, hierbas, sazonadores, aromatizantes"
1001.11.00.00.00,TRIGO Y MORCAJO (TRANQUILLÓN) > Para siembra,0.0,0.0,0.0,,No,"semilla, cultivo, agricultura, grano, siembra"
1001.19.00.00.00,TRIGO Y MORCAJO (TRANQUILLÓN) > Los demás,0.0,0.0,0.0,,No,"cereal, grano, cultivo, alimento, agricultura"
1001.91.00.00.00,TRIGO Y MORCAJO (TRANQUILLÓN) > Para siembra,0.0,0.0,0.0,,No,"semilla de trigo, grano de morcajo, cultivo de trigo, semillas para siembra, trigo para cultivo"
1001.99.00.00.00,TRIGO Y MORCAJO (TRANQUILLÓN) > Los demás,0.0,0.0,0.0,,No,"cereal, grano, cultivo, alimento, agricultura"
1002.10.00.00.00,CENTENO > Para siembra,0.0,0.0,0.0,,No,"semilla, cultivo, grano, agricultura, cereal"
1002.90.00.00.00,CENTENO > Los demás,0.0,0.0,0.0,,No,"Cereal, Grano, Semilla, Cultivo, Alimento"
1003.10.00.00.00,CEBADA > Para siembra,0.0,0.0,0.0,,No,"semilla, cultivo, grano, agricultura, cereal"
1003.90.00.00.00,CEBADA > Los demás,0.0,0.0,0.0,,No,"Cereal, Grano, Alimento, Forraje, Cultivo"
1004.10.00.00.00,AVENA > Para siembra,0.0,0.0,0.0,,No,"semilla de avena, avena forrajera, avena agrícola, avena para cultivo, avena de siembra"
1004.90.00.00.00,AVENA > Los demás,0.0,0.0,0.0,,No,"cereal, grano, alimento, avena integral, avena instantánea"
1005.10.00.00.00,MAÍZ > Para siembra,0.0,0.0,0.0,,No,"semilla de maíz, maíz agrícola, maíz para cultivo, maíz híbrido, maíz de siembra"
1005.90.10.00.00,MAÍZ > Maíz tipo pop (Zea mays everta),0.0,0.0,0.0,,No,"granos, cereales, maíz para palomitas, maíz inflado, maíz gourmet"
1005.90.20.00.00,MAÍZ > Maíz amarillo,0.0,0.0,0.0,II,No,"granos, cereales, forraje, agricultura, alimentos"
1005.90.30.00.00,MAÍZ > Maíz blanco,0.0,0.0,0.0,II,No,"granos, cereales, maíz amarillo, maíz para consumo, maíz en grano"
1005.90.90.00.00,MAÍZ > Otros,0.0,0.0,0.0,,No,"Granos, Cereal, Alimento, Cultivo, Agroindustria"
1006.10.10.00.00,ARROZ > Para siembra,0.0,0.0,0.0,,No,"semilla de arroz, arroz para cultivo, arroz agrícola, arroz de siembra, arroz para sembrar"
1006.10.90.00.00,ARROZ > Otros,0.0,0.0,0.0,II,No,"granos, cereales, alimentos, productos agrícolas, comestibles"
1006.20.00.00.00,ARROZ > Arroz descascarillado (arroz cargo o arroz pardo),0.0,0.0,0.0,II,No,"arroz integral, arroz sin cáscara, arroz pardo, arroz cargo, arroz natural"
1006.30.10.00.00,"ARROZ > Grano tamaño medio fraccionado en uno de sus extremos, II 60 0 E con rango de contenido de grasa de 0.60 % a 0.75 % 47",0.0,0.0,0.0,II,No,"arroz medio, grano fraccionado, arroz con bajo contenido de grasa, arroz II 60 0 E, arroz para exportación"
1006.30.20.00.00,"kg, debidamente identificados > Arroz escaldado (“arroz parbolizado o parborizado”)",0.6,0.0,0.01,II,No,"arroz precocido, arroz parbolizado, arroz escaldado, arroz instantáneo, arroz pretratado"
1006.30.90.00.20,"kg, debidamente identificados > Arroz con calidad inferior o igual a 80/20",0.6,0.0,0.0,II,Sí,"arroz, comercio, importación, aduanas, calidad"
1006.30.90.00.90,"kg, debidamente identificados > Los demás",0.6,0.0,0.15,II,No,"mercancías, productos, artículos, bienes, carga"
1006.40.00.00.00,"kg, debidamente identificados > Arroz partido",0.6,0.0,0.0,II,Sí,"arroz quebrado, arroz fraccionado, arroz troceado, arroz desmenuzado, arroz en grano"
1007.10.00.00.00,SORGO DE GRANO (GRANÍFERO) > Para siembra,0.0,0.0,0.0,,Sí,"semilla de sorgo, sorgo para cultivo, grano de sorgo, sorgo agrícola, semillas graníferas"
1007.90.00.00.00,SORGO DE GRANO (GRANÍFERO) > Los demás,0.2,0.0,0.0,II,Sí,"sorgo, grano, cereal, cultivo, agroindustria"
1008.10.00.00.00,"ALFORFÓN, MIJO Y ALPISTE; LOS DEMÁS CEREALES > Alforfón",0.15,0.0,0.01,,No,"Trigo sarraceno, Cereal, Grano, Semilla, Alforfón orgánico"
1008.21.00.00.00,"ALFORFÓN, MIJO Y ALPISTE; LOS DEMÁS CEREALES > Para siembra",0.0,0.0,0.15,,No,"Cereales para siembra, Semillas de alforfón, Semillas de mijo, Semillas de alpiste, Granos para cultivo"
1008.29.00.00.00,"ALFORFÓN, MIJO Y ALPISTE; LOS DEMÁS CEREALES > Los demás",0.15,0.0,0.15,,No,"Cereales, Granos, Semillas, Alimentos saludables, Productos agrícolas"
1008.30.00.00.00,"ALFORFÓN, MIJO Y ALPISTE; LOS DEMÁS CEREALES > Alpiste",0.0,0.0,0.15,,No,"Semillas, Granos, Cereales, Alimentos, Forraje"
1008.40.00.00.00,"ALFORFÓN, MIJO Y ALPISTE; LOS DEMÁS CEREALES > Fonio (Digitaria spp.)",0.15,0.0,0.15,,No,"Cereales, Granos, Semillas, Alimentos saludables, Productos orgánicos"
1008.50.00.00.00,"ALFORFÓN, MIJO Y ALPISTE; LOS DEMÁS CEREALES > Quinua (quinoa) (Chenopodium quinoa)",0.0,0.0,0.15,,No,"Cereales, Granos, Superalimentos, Semillas, Alimentos saludables"
1008.60.00.00.00,"ALFORFÓN, MIJO Y ALPISTE; LOS DEMÁS CEREALES > Triticale",0.15,0.0,0.15,,No,"Cereales, Granos, Semillas, Alimentos, Cultivos"
1008.90.00.00.00,"ALFORFÓN, MIJO Y ALPISTE; LOS DEMÁS CEREALES > Los demás cereales _______________ 48",0.15,0.0,0.15,,No,"cereales alternativos, granos, semillas, productos agrícolas, alimentos saludables"
1101.00.00.00.00,"500 Cereal de almidón de cenizas micras micras (1) (2) (3) (micrómetros, (micrómetros, micrones) micrones) (4) (5) Trigo y centeno 45 % 2.5 % 80 % - - - Cebada 45 % 3 % 80 % - - - Avena 45 % 5 % 80 % - - - Maíz y sorgo de 45 % 2 % - - - 90 % grano (granífero) 49 > HARINA DE TRIGO O DE MORCAJO (TRANQUILLÓN) I",0.0,0.0,0.0,II,No,"cereal, almidón, micras, grano, harina"
1102.20.00.00.00,"HARINA DE CEREALES, EXCEPTO DE TRIGO O DE MORCAJO (TRANQUILLÓN) > Harina de maíz I",0.0,0.0,0.0,I,No,"harina de maíz, harina de cereales, harina sin gluten, harina para repostería, harina de maíz amarillo"
1102.90.10.00.00,"HARINA DE CEREALES, EXCEPTO DE TRIGO O DE MORCAJO (TRANQUILLÓN) > Harina de cebada",0.0,0.0,0.0,,No,"harina de cebada, harina de cereales, harina sin gluten, harina de grano, harina alternativa"
1102.90.20.00.00,"HARINA DE CEREALES, EXCEPTO DE TRIGO O DE MORCAJO (TRANQUILLÓN) > Harina de avena",0.0,0.0,0.0,,No,"harina de avena, harina de cereales, harina sin gluten, harina de grano, harina alternativa"
1102.90.30.00.00,"HARINA DE CEREALES, EXCEPTO DE TRIGO O DE MORCAJO (TRANQUILLÓN) > Harina de arroz I",0.0,0.0,0.0,I,No,"harina de arroz, harina sin gluten, harina de cereales, harina alternativa, harina para repostería"
1102.90.40.00.00,"HARINA DE CEREALES, EXCEPTO DE TRIGO O DE MORCAJO (TRANQUILLÓN) > Harina de centeno",0.0,0.0,0.0,,No,"harina de centeno, harina de cereales, harina sin gluten, harina alternativa, harina de grano"
1102.90.90.00.00,"HARINA DE CEREALES, EXCEPTO DE TRIGO O DE MORCAJO (TRANQUILLÓN) > Otras",0.0,0.0,0.0,,No,"harina de maíz, harina de avena, harina de cebada, harina de centeno, harina de arroz"
1103.11.00.00.00,"GRAÑONES, SÉMOLA Y PELLETS, DE CEREALES > De trigo",0.0,0.0,0.0,,No,"Cereal, Sémola, Granos, Alimento, Piensos"
1103.13.10.00.00,"GRAÑONES, SÉMOLA Y PELLETS, DE CEREALES > Sémola pregelatinizada (por ejemplo: la utilizada como aditivo en la industria de cervecería)",0.0,0.0,0.0,II,No,"Sémola, Granos, Aditivos, Cereales, Ingredientes"
